"Tabela 7125 - Taxa de analfabetismo das pessoas de 15 anos ou mais de idade, por cor ou raça e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variável - Taxa de analfabetismo das pessoas de 15 anos ou mais de idade,,,,,,,
Nível,Cód.,"Brasil, Grande Região e Unidade da Federação",Ano,Cor ou raça,Grupo de idade,,
UF,25,Paraíba,2016,Preta ou parda,25 anos ou mais,21.7,%
UF,25,Paraíba,2016,Preta ou parda,40 anos ou mais,31.4,%
UF,25,Paraíba,2016,Preta ou parda,60 anos ou mais,48.7,%
UF,25,Paraíba,2017,Total,15 anos ou mais,15.7,%
UF,25,Paraíba,2017,Total,18 anos ou mais,16.8,%
UF,25,Paraíba,2017,Total,25 anos ou mais,19.7,%
UF,25,Paraíba,2017,Total,40 anos ou mais,28.2,%
UF,25,Paraíba,2017,Total,60 anos ou mais,39.5,%
UF,25,Paraíba,2017,Branca,15 anos ou mais,12.3,%
UF,25,Paraíba,2017,Branca,18 anos ou mais,13.1,%
UF,25,Paraíba,2017,Branca,25 anos ou mais,15.5,%
UF,25,Paraíba,2017,Branca,40 anos ou mais,22.2,%
UF,25,Paraíba,2017,Branca,60 anos ou mais,30.2,%
UF,25,Paraíba,2017,Preta ou parda,15 anos ou mais,17.3,%
UF,25,Paraíba,2017,Preta ou parda,18 anos ou mais,18.6,%
UF,25,Paraíba,2017,Preta ou parda,25 anos ou mais,21.7,%
UF,25,Paraíba,2017,Preta ou parda,40 anos ou mais,31.1,%
UF,25,Paraíba,2017,Preta ou parda,60 anos ou mais,44.3,%
UF,25,Paraíba,2018,Total,15 anos ou mais,15.2,%
UF,25,Paraíba,2018,Total,18 anos ou mais,16.2,%
UF,25,Paraíba,2018,Total,25 anos ou mais,19.0,%
UF,25,Paraíba,2018,Total,40 anos ou mais,26.4,%
UF,25,Paraíba,2018,Total,60 anos ou mais,38.0,%
UF,25,Paraíba,2018,Branca,15 anos ou mais,11.5,%
UF,25,Paraíba,2018,Branca,18 anos ou mais,12.2,%
UF,25,Paraíba,2018,Branca,25 anos ou mais,14.2,%
UF,25,Paraíba,2018,Branca,40 anos ou mais,19.9,%
UF,25,Paraíba,2018,Branca,60 anos ou mais,30.3,%
UF,25,Paraíba,2018,Preta ou parda,15 anos ou mais,16.9,%
UF,25,Paraíba,2018,Preta ou parda,18 anos ou mais,18.1,%
UF,25,Paraíba,2018,Preta ou parda,25 anos ou mais,21.3,%
UF,25,Paraíba,2018,Preta ou parda,40 anos ou mais,29.6,%
UF,25,Paraíba,2018,Preta ou parda,60 anos ou mais,42.2,%
UF,25,Paraíba,2019,Total,15 anos ou mais,15.1,%
UF,25,Paraíba,2019,Total,18 anos ou mais,16.2,%
UF,25,Paraíba,2019,Total,25 anos ou mais,19.0,%
UF,25,Paraíba,2019,Total,40 anos ou mais,27.0,%
UF,25,Paraíba,2019,Total,60 anos ou mais,38.6,%
UF,25,Paraíba,2019,Branca,15 anos ou mais,11.4,%
UF,25,Paraíba,2019,Branca,18 anos ou mais,12.3,%
UF,25,Paraíba,2019,Branca,25 anos ou mais,14.5,%
UF,25,Paraíba,2019,Branca,40 anos ou mais,20.5,%
UF,25,Paraíba,2019,Branca,60 anos ou mais,28.1,%
UF,25,Paraíba,2019,Preta ou parda,15 anos ou mais,16.8,%
UF,25,Paraíba,2019,Preta ou parda,18 anos ou mais,18.0,%
UF,25,Paraíba,2019,Preta ou parda,25 anos ou mais,21.2,%
UF,25,Paraíba,2019,Preta ou parda,40 anos ou mais,30.0,%
UF,25,Paraíba,2019,Preta ou parda,60 anos ou mais,44.0,%
UF,25,Paraíba,2022,Total,15 anos ou mais,13.6,%
UF,25,Paraíba,2022,Total,18 anos ou mais,14.5,%
UF,25,Paraíba,2022,Total,25 anos ou mais,16.8,%
UF,25,Paraíba,2022,Total,40 anos ou mais,25.1,%
UF,25,Paraíba,2022,Total,60 anos ou mais,36.3,%
UF,25,Paraíba,2022,Branca,15 anos ou mais,10.5,%
UF,25,Paraíba,2022,Branca,18 anos ou mais,11.0,%
UF,25,Paraíba,2022,Branca,25 anos ou mais,12.4,%
UF,25,Paraíba,2022,Branca,40 anos ou mais,18.0,%
UF,25,Paraíba,2022,Branca,60 anos ou mais,25.7,%
UF,25,Paraíba,2022,Preta ou parda,15 anos ou mais,15.1,%
UF,25,Paraíba,2022,Preta ou parda,18 anos ou mais,16.2,%
UF,25,Paraíba,2022,Preta ou parda,25 anos ou mais,18.8,%
UF,25,Paraíba,2022,Preta ou parda,40 anos ou mais,28.6,%
UF,25,Paraíba,2022,Preta ou parda,60 anos ou mais,42.6,%
UF,25,Paraíba,2023,Total,15 anos ou mais,13.2,%
UF,25,Paraíba,2023,Total,18 anos ou mais,14.0,%
UF,25,Paraíba,2023,Total,25 anos ou mais,16.0,%
UF,25,Paraíba,2023,Total,40 anos ou mais,23.4,%
UF,25,Paraíba,2023,Total,60 anos ou mais,33.1,%
UF,25,Paraíba,2023,Branca,15 anos ou mais,10.6,%
UF,25,Paraíba,2023,Branca,18 anos ou mais,11.2,%
UF,25,Paraíba,2023,Branca,25 anos ou mais,13.0,%
UF,25,Paraíba,2023,Branca,40 anos ou mais,18.2,%
UF,25,Paraíba,2023,Branca,60 anos ou mais,26.3,%
UF,25,Paraíba,2023,Preta ou parda,15 anos ou mais,14.4,%
UF,25,Paraíba,2023,Preta ou parda,18 anos ou mais,15.3,%
UF,25,Paraíba,2023,Preta ou parda,25 anos ou mais,17.5,%
UF,25,Paraíba,2023,Preta ou parda,40 anos ou mais,26.0,%
UF,25,Paraíba,2023,Preta ou parda,60 anos ou mais,37.0,%
UF,25,Paraíba,2024,Total,15 anos ou mais,12.8,%
UF,25,Paraíba,2024,Total,18 anos ou mais,13.5,%
UF,25,Paraíba,2024,Total,25 anos ou mais,15.5,%
UF,25,Paraíba,2024,Total,40 anos ou mais,22.4,%
UF,25,Paraíba,2024,Total,60 anos ou mais,33.0,%
UF,25,Paraíba,2024,Branca,15 anos ou mais,9.0,%
UF,25,Paraíba,2024,Branca,18 anos ou mais,9.5,%
UF,25,Paraíba,2024,Branca,25 anos ou mais,10.7,%
UF,25,Paraíba,2024,Branca,40 anos ou mais,15.9,%
UF,25,Paraíba,2024,Branca,60 anos ou mais,22.4,%
UF,25,Paraíba,2024,Preta ou parda,15 anos ou mais,14.7,%
UF,25,Paraíba,2024,Preta ou parda,18 anos ou mais,15.5,%
UF,25,Paraíba,2024,Preta ou parda,25 anos ou mais,17.9,%
UF,25,Paraíba,2024,Preta ou parda,40 anos ou mais,25.8,%
UF,25,Paraíba,2024,Preta ou parda,60 anos ou mais,38.9,%
UF,26,Pernambuco,2016,Total,15 anos ou mais,12.0,%
UF,26,Pernambuco,2016,Total,18 anos ou mais,12.8,%
UF,26,Pernambuco,2016,Total,25 anos ou mais,15.0,%
UF,26,Pernambuco,2016,Total,40 anos ou mais,21.6,%
UF,26,Pernambuco,2016,Total,60 anos ou mais,34.7,%
UF,26,Pernambuco,2016,Branca,15 anos ou mais,10.1,%
UF,26,Pernambuco,2016,Branca,18 anos ou mais,10.7,%
UF,26,Pernambuco,2016,Branca,25 anos ou mais,12.6,%
UF,26,Pernambuco,2016,Branca,40 anos ou mais,17.8,%
UF,26,Pernambuco,2016,Branca,60 anos ou mais,27.2,%
UF,26,Pernambuco,2016,Preta ou parda,15 anos ou mais,12.9,%
UF,26,Pernambuco,2016,Preta ou parda,18 anos ou mais,13.7,%
UF,26,Pernambuco,2016,Preta ou parda,25 anos ou mais,16.1,%
UF,26,Pernambuco,2016,Preta ou parda,40 anos ou mais,23.4,%
UF,26,Pernambuco,2016,Preta ou parda,60 anos ou mais,38.9,%
UF,26,Pernambuco,2017,Total,15 anos ou mais,12.7,%
UF,26,Pernambuco,2017,Total,18 anos ou mais,13.6,%
UF,26,Pernambuco,2017,Total,25 anos ou mais,15.8,%
UF,26,Pernambuco,2017,Total,40 anos ou mais,22.6,%
UF,26,Pernambuco,2017,Total,60 anos ou mais,35.2,%
UF,26,Pernambuco,2017,Branca,15 anos ou mais,9.5,%
UF,26,Pernambuco,2017,Branca,18 anos ou mais,10.1,%
UF,26,Pernambuco,2017,Branca,25 anos ou mais,11.7,%
UF,26,Pernambuco,2017,Branca,40 anos ou mais,17.0,%
UF,26,Pernambuco,2017,Branca,60 anos ou mais,24.6,%
UF,26,Pernambuco,2017,Preta ou parda,15 anos ou mais,14.0,%
UF,26,Pernambuco,2017,Preta ou parda,18 anos ou mais,15.0,%
UF,26,Pernambuco,2017,Preta ou parda,25 anos ou mais,17.5,%
UF,26,Pernambuco,2017,Preta ou parda,40 anos ou mais,25.0,%
UF,26,Pernambuco,2017,Preta ou parda,60 anos ou mais,40.0,%
UF,26,Pernambuco,2018,Total,15 anos ou mais,11.0,%
UF,26,Pernambuco,2018,Total,18 anos ou mais,11.7,%
UF,26,Pernambuco,2018,Total,25 anos ou mais,13.7,%
UF,26,Pernambuco,2018,Total,40 anos ou mais,19.8,%
UF,26,Pernambuco,2018,Total,60 anos ou mais,30.2,%
UF,26,Pernambuco,2018,Branca,15 anos ou mais,8.3,%
UF,26,Pernambuco,2018,Branca,18 anos ou mais,8.7,%
UF,26,Pernambuco,2018,Branca,25 anos ou mais,10.1,%
UF,26,Pernambuco,2018,Branca,40 anos ou mais,14.2,%
UF,26,Pernambuco,2018,Branca,60 anos ou mais,20.9,%
UF,26,Pernambuco,2018,Preta ou parda,15 anos ou mais,12.4,%
UF,26,Pernambuco,2018,Preta ou parda,18 anos ou mais,13.2,%
UF,26,Pernambuco,2018,Preta ou parda,25 anos ou mais,15.5,%
UF,26,Pernambuco,2018,Preta ou parda,40 anos ou mais,22.5,%
UF,26,Pernambuco,2018,Preta ou parda,60 anos ou mais,35.5,%
UF,26,Pernambuco,2019,Total,15 anos ou mais,11.0,%
UF,26,Pernambuco,2019,Total,18 anos ou mais,11.7,%
UF,26,Pernambuco,2019,Total,25 anos ou mais,13.7,%
UF,26,Pernambuco,2019,Total,40 anos ou mais,20.1,%
UF,26,Pernambuco,2019,Total,60 anos ou mais,32.9,%
UF,26,Pernambuco,2019,Branca,15 anos ou mais,8.3,%
UF,26,Pernambuco,2019,Branca,18 anos ou mais,8.7,%
UF,26,Pernambuco,2019,Branca,25 anos ou mais,10.0,%
UF,26,Pernambuco,2019,Branca,40 anos ou mais,14.8,%
UF,26,Pernambuco,2019,Branca,60 anos ou mais,23.9,%
UF,26,Pernambuco,2019,Preta ou parda,15 anos ou mais,12.3,%
UF,26,Pernambuco,2019,Preta ou parda,18 anos ou mais,13.1,%
UF,26,Pernambuco,2019,Preta ou parda,25 anos ou mais,15.5,%
UF,26,Pernambuco,2019,Preta ou parda,40 anos ou mais,22.7,%
UF,26,Pernambuco,2019,Preta ou parda,60 anos ou mais,37.9,%
UF,26,Pernambuco,2022,Total,15 anos ou mais,11.0,%
UF,26,Pernambuco,2022,Total,18 anos ou mais,11.7,%
UF,26,Pernambuco,2022,Total,25 anos ou mais,13.5,%
UF,26,Pernambuco,2022,Total,40 anos ou mais,19.5,%
UF,26,Pernambuco,2022,Total,60 anos ou mais,30.1,%
UF,26,Pernambuco,2022,Branca,15 anos ou mais,9.0,%
UF,26,Pernambuco,2022,Branca,18 anos ou mais,9.4,%
UF,26,Pernambuco,2022,Branca,25 anos ou mais,10.9,%
UF,26,Pernambuco,2022,Branca,40 anos ou mais,15.5,%
UF,26,Pernambuco,2022,Branca,60 anos ou mais,23.8,%
UF,26,Pernambuco,2022,Preta ou parda,15 anos ou mais,12.1,%
UF,26,Pernambuco,2022,Preta ou parda,18 anos ou mais,12.8,%
UF,26,Pernambuco,2022,Preta ou parda,25 anos ou mais,14.8,%
UF,26,Pernambuco,2022,Preta ou parda,40 anos ou mais,21.6,%
UF,26,Pernambuco,2022,Preta ou parda,60 anos ou mais,33.8,%
UF,26,Pernambuco,2023,Total,15 anos ou mais,10.1,%
UF,26,Pernambuco,2023,Total,18 anos ou mais,10.7,%
UF,26,Pernambuco,2023,Total,25 anos ou mais,12.3,%
UF,26,Pernambuco,2023,Total,40 anos ou mais,17.2,%
UF,26,Pernambuco,2023,Total,60 anos ou mais,27.9,%
UF,26,Pernambuco,2023,Branca,15 anos ou mais,8.1,%
UF,26,Pernambuco,2023,Branca,18 anos ou mais,8.6,%
UF,26,Pernambuco,2023,Branca,25 anos ou mais,9.8,%
UF,26,Pernambuco,2023,Branca,40 anos ou mais,13.5,%
UF,26,Pernambuco,2023,Branca,60 anos ou mais,22.0,%
UF,26,Pernambuco,2023,Preta ou parda,15 anos ou mais,11.2,%
UF,26,Pernambuco,2023,Preta ou parda,18 anos ou mais,11.9,%
UF,26,Pernambuco,2023,Preta ou parda,25 anos ou mais,13.6,%
UF,26,Pernambuco,2023,Preta ou parda,40 anos ou mais,19.3,%
UF,26,Pernambuco,2023,Preta ou parda,60 anos ou mais,31.6,%
UF,26,Pernambuco,2024,Total,15 anos ou mais,10.1,%
UF,26,Pernambuco,2024,Total,18 anos ou mais,10.7,%
UF,26,Pernambuco,2024,Total,25 anos ou mais,12.3,%
UF,26,Pernambuco,2024,Total,40 anos ou mais,17.7,%
UF,26,Pernambuco,2024,Total,60 anos ou mais,27.6,%
UF,26,Pernambuco,2024,Branca,15 anos ou mais,8.1,%
UF,26,Pernambuco,2024,Branca,18 anos ou mais,8.6,%
UF,26,Pernambuco,2024,Branca,25 anos ou mais,9.9,%
UF,26,Pernambuco,2024,Branca,40 anos ou mais,14.1,%
UF,26,Pernambuco,2024,Branca,60 anos ou mais,21.8,%
UF,26,Pernambuco,2024,Preta ou parda,15 anos ou mais,11.1,%
UF,26,Pernambuco,2024,Preta ou parda,18 anos ou mais,11.8,%
UF,26,Pernambuco,2024,Preta ou parda,25 anos ou mais,13.5,%
UF,26,Pernambuco,2024,Preta ou parda,40 anos ou mais,19.6,%
UF,26,Pernambuco,2024,Preta ou parda,60 anos ou mais,30.9,%
UF,27,Alagoas,2016,Total,15 anos ou mais,18.4,%
UF,27,Alagoas,2016,Total,18 anos ou mais,19.8,%
UF,27,Alagoas,2016,Total,25 anos ou mais,23.7,%
UF,27,Alagoas,2016,Total,40 anos ou mais,32.9,%
UF,27,Alagoas,2016,Total,60 anos ou mais,46.5,%
UF,27,Alagoas,2016,Branca,15 anos ou mais,14.1,%
UF,27,Alagoas,2016,Branca,18 anos ou mais,15.2,%
UF,27,Alagoas,2016,Branca,25 anos ou mais,18.2,%
UF,27,Alagoas,2016,Branca,40 anos ou mais,24.8,%
UF,27,Alagoas,2016,Branca,60 anos ou mais,35.9,%
UF,27,Alagoas,2016,Preta ou parda,15 anos ou mais,19.7,%
UF,27,Alagoas,2016,Preta ou parda,18 anos ou mais,21.1,%
UF,27,Alagoas,2016,Preta ou parda,25 anos ou mais,25.3,%
UF,27,Alagoas,2016,Preta ou parda,40 anos ou mais,35.3,%
UF,27,Alagoas,2016,Preta ou parda,60 anos ou mais,50.0,%
UF,27,Alagoas,2017,Total,15 anos ou mais,17.3,%
UF,27,Alagoas,2017,Total,18 anos ou mais,18.6,%
UF,27,Alagoas,2017,Total,25 anos ou mais,21.9,%
UF,27,Alagoas,2017,Total,40 anos ou mais,30.3,%
UF,27,Alagoas,2017,Total,60 anos ou mais,42.3,%
UF,27,Alagoas,2017,Branca,15 anos ou mais,14.3,%
UF,27,Alagoas,2017,Branca,18 anos ou mais,15.2,%
UF,27,Alagoas,2017,Branca,25 anos ou mais,17.5,%
UF,27,Alagoas,2017,Branca,40 anos ou mais,25.3,%
UF,27,Alagoas,2017,Branca,60 anos ou mais,34.3,%
UF,27,Alagoas,2017,Preta ou parda,15 anos ou mais,18.2,%
UF,27,Alagoas,2017,Preta ou parda,18 anos ou mais,19.6,%
UF,27,Alagoas,2017,Preta ou parda,25 anos ou mais,23.1,%
UF,27,Alagoas,2017,Preta ou parda,40 anos ou mais,31.7,%
UF,27,Alagoas,2017,Preta ou parda,60 anos ou mais,44.8,%
UF,27,Alagoas,2018,Total,15 anos ou mais,16.2,%
UF,27,Alagoas,2018,Total,18 anos ou mais,17.4,%
UF,27,Alagoas,2018,Total,25 anos ou mais,20.5,%
UF,27,Alagoas,2018,Total,40 anos ou mais,28.9,%
UF,27,Alagoas,2018,Total,60 anos ou mais,41.3,%
UF,27,Alagoas,2018,Branca,15 anos ou mais,11.7,%
UF,27,Alagoas,2018,Branca,18 anos ou mais,12.5,%
UF,27,Alagoas,2018,Branca,25 anos ou mais,14.8,%
UF,27,Alagoas,2018,Branca,40 anos ou mais,21.7,%
UF,27,Alagoas,2018,Branca,60 anos ou mais,31.8,%
UF,27,Alagoas,2018,Preta ou parda,15 anos ou mais,17.6,%
UF,27,Alagoas,2018,Preta ou parda,18 anos ou mais,18.9,%
UF,27,Alagoas,2018,Preta ou parda,25 anos ou mais,22.3,%
UF,27,Alagoas,2018,Preta ou parda,40 anos ou mais,31.2,%
UF,27,Alagoas,2018,Preta ou parda,60 anos ou mais,44.1,%
UF,27,Alagoas,2019,Total,15 anos ou mais,16.0,%
UF,27,Alagoas,2019,Total,18 anos ou mais,17.1,%
UF,27,Alagoas,2019,Total,25 anos ou mais,20.1,%
UF,27,Alagoas,2019,Total,40 anos ou mais,28.6,%
UF,27,Alagoas,2019,Total,60 anos ou mais,41.1,%
UF,27,Alagoas,2019,Branca,15 anos ou mais,11.5,%
UF,27,Alagoas,2019,Branca,18 anos ou mais,12.2,%
UF,27,Alagoas,2019,Branca,25 anos ou mais,14.1,%
UF,27,Alagoas,2019,Branca,40 anos ou mais,19.9,%
UF,27,Alagoas,2019,Branca,60 anos ou mais,27.4,%
UF,27,Alagoas,2019,Preta ou parda,15 anos ou mais,17.4,%
UF,27,Alagoas,2019,Preta ou parda,18 anos ou mais,18.6,%
UF,27,Alagoas,2019,Preta ou parda,25 anos ou mais,22.0,%
UF,27,Alagoas,2019,Preta ou parda,40 anos ou mais,31.4,%
UF,27,Alagoas,2019,Preta ou parda,60 anos ou mais,45.9,%
UF,27,Alagoas,2022,Total,15 anos ou mais,14.4,%
UF,27,Alagoas,2022,Total,18 anos ou mais,15.3,%
UF,27,Alagoas,2022,Total,25 anos ou mais,18.0,%
UF,27,Alagoas,2022,Total,40 anos ou mais,25.8,%
UF,27,Alagoas,2022,Total,60 anos ou mais,37.2,%
UF,27,Alagoas,2022,Branca,15 anos ou mais,11.2,%
UF,27,Alagoas,2022,Branca,18 anos ou mais,11.8,%
UF,27,Alagoas,2022,Branca,25 anos ou mais,13.7,%
UF,27,Alagoas,2022,Branca,40 anos ou mais,19.5,%
UF,27,Alagoas,2022,Branca,60 anos ou mais,26.8,%
UF,27,Alagoas,2022,Preta ou parda,15 anos ou mais,15.7,%
UF,27,Alagoas,2022,Preta ou parda,18 anos ou mais,16.7,%
UF,27,Alagoas,2022,Preta ou parda,25 anos ou mais,19.6,%
UF,27,Alagoas,2022,Preta ou parda,40 anos ou mais,28.1,%
UF,27,Alagoas,2022,Preta ou parda,60 anos ou mais,41.3,%
UF,27,Alagoas,2023,Total,15 anos ou mais,14.2,%
UF,27,Alagoas,2023,Total,18 anos ou mais,15.1,%
UF,27,Alagoas,2023,Total,25 anos ou mais,17.8,%
UF,27,Alagoas,2023,Total,40 anos ou mais,26.0,%
UF,27,Alagoas,2023,Total,60 anos ou mais,38.7,%
UF,27,Alagoas,2023,Branca,15 anos ou mais,10.5,%
UF,27,Alagoas,2023,Branca,18 anos ou mais,11.2,%
UF,27,Alagoas,2023,Branca,25 anos ou mais,13.2,%
UF,27,Alagoas,2023,Branca,40 anos ou mais,18.7,%
UF,27,Alagoas,2023,Branca,60 anos ou mais,25.8,%
UF,27,Alagoas,2023,Preta ou parda,15 anos ou mais,15.5,%
UF,27,Alagoas,2023,Preta ou parda,18 anos ou mais,16.5,%
UF,27,Alagoas,2023,Preta ou parda,25 anos ou mais,19.4,%
UF,27,Alagoas,2023,Preta ou parda,40 anos ou mais,28.7,%
UF,27,Alagoas,2023,Preta ou parda,60 anos ou mais,43.9,%
UF,27,Alagoas,2024,Total,15 anos ou mais,14.3,%
UF,27,Alagoas,2024,Total,18 anos ou mais,15.2,%
UF,27,Alagoas,2024,Total,25 anos ou mais,17.8,%
UF,27,Alagoas,2024,Total,40 anos ou mais,25.7,%
UF,27,Alagoas,2024,Total,60 anos ou mais,40.1,%
UF,27,Alagoas,2024,Branca,15 anos ou mais,10.4,%
UF,27,Alagoas,2024,Branca,18 anos ou mais,11.1,%
UF,27,Alagoas,2024,Branca,25 anos ou mais,13.0,%
UF,27,Alagoas,2024,Branca,40 anos ou mais,17.7,%
UF,27,Alagoas,2024,Branca,60 anos ou mais,27.8,%
UF,27,Alagoas,2024,Preta ou parda,15 anos ou mais,15.6,%
UF,27,Alagoas,2024,Preta ou parda,18 anos ou mais,16.6,%
UF,27,Alagoas,2024,Preta ou parda,25 anos ou mais,19.4,%
UF,27,Alagoas,2024,Preta ou parda,40 anos ou mais,28.5,%
UF,27,Alagoas,2024,Preta ou parda,60 anos ou mais,44.7,%
UF,28,Sergipe,2016,Total,15 anos ou mais,13.9,%
UF,28,Sergipe,2016,Total,18 anos ou mais,14.8,%
UF,28,Sergipe,2016,Total,25 anos ou mais,17.5,%
UF,28,Sergipe,2016,Total,40 anos ou mais,25.4,%
UF,28,Sergipe,2016,Total,60 anos ou mais,40.1,%
UF,28,Sergipe,2016,Branca,15 anos ou mais,12.5,%
UF,28,Sergipe,2016,Branca,18 anos ou mais,13.3,%
UF,28,Sergipe,2016,Branca,25 anos ou mais,15.3,%
UF,28,Sergipe,2016,Branca,40 anos ou mais,21.8,%
UF,28,Sergipe,2016,Branca,60 anos ou mais,33.2,%
UF,28,Sergipe,2016,Preta ou parda,15 anos ou mais,14.3,%
UF,28,Sergipe,2016,Preta ou parda,18 anos ou mais,15.3,%
UF,28,Sergipe,2016,Preta ou parda,25 anos ou mais,18.3,%
UF,28,Sergipe,2016,Preta ou parda,40 anos ou mais,26.7,%
UF,28,Sergipe,2016,Preta ou parda,60 anos ou mais,42.7,%
UF,28,Sergipe,2017,Total,15 anos ou mais,13.7,%
UF,28,Sergipe,2017,Total,18 anos ou mais,14.7,%
UF,28,Sergipe,2017,Total,25 anos ou mais,17.3,%
UF,28,Sergipe,2017,Total,40 anos ou mais,25.3,%
UF,28,Sergipe,2017,Total,60 anos ou mais,40.6,%
UF,28,Sergipe,2017,Branca,15 anos ou mais,11.7,%
UF,28,Sergipe,2017,Branca,18 anos ou mais,12.4,%
UF,28,Sergipe,2017,Branca,25 anos ou mais,14.8,%
UF,28,Sergipe,2017,Branca,40 anos ou mais,21.3,%
UF,28,Sergipe,2017,Branca,60 anos ou mais,33.9,%
UF,28,Sergipe,2017,Preta ou parda,15 anos ou mais,14.2,%
UF,28,Sergipe,2017,Preta ou parda,18 anos ou mais,15.3,%
UF,28,Sergipe,2017,Preta ou parda,25 anos ou mais,18.0,%
UF,28,Sergipe,2017,Preta ou parda,40 anos ou mais,26.5,%
UF,28,Sergipe,2017,Preta ou parda,60 anos ou mais,42.8,%
UF,28,Sergipe,2018,Total,15 anos ou mais,12.9,%
UF,28,Sergipe,2018,Total,18 anos ou mais,13.7,%
UF,28,Sergipe,2018,Total,25 anos ou mais,16.4,%
UF,28,Sergipe,2018,Total,40 anos ou mais,24.3,%
UF,28,Sergipe,2018,Total,60 anos ou mais,38.7,%
UF,28,Sergipe,2018,Branca,15 anos ou mais,11.8,%
UF,28,Sergipe,2018,Branca,18 anos ou mais,12.4,%
UF,28,Sergipe,2018,Branca,25 anos ou mais,14.5,%
UF,28,Sergipe,2018,Branca,40 anos ou mais,20.6,%
UF,28,Sergipe,2018,Branca,60 anos ou mais,32.4,%
UF,28,Sergipe,2018,Preta ou parda,15 anos ou mais,13.4,%
UF,28,Sergipe,2018,Preta ou parda,18 anos ou mais,14.3,%
UF,28,Sergipe,2018,Preta ou parda,25 anos ou mais,17.2,%
UF,28,Sergipe,2018,Preta ou parda,40 anos ou mais,25.8,%
UF,28,Sergipe,2018,Preta ou parda,60 anos ou mais,41.5,%
UF,28,Sergipe,2019,Total,15 anos ou mais,12.6,%
UF,28,Sergipe,2019,Total,18 anos ou mais,13.4,%
UF,28,Sergipe,2019,Total,25 anos ou mais,15.9,%
UF,28,Sergipe,2019,Total,40 anos ou mais,23.3,%
UF,28,Sergipe,2019,Total,60 anos ou mais,38.2,%
UF,28,Sergipe,2019,Branca,15 anos ou mais,10.6,%
UF,28,Sergipe,2019,Branca,18 anos ou mais,11.1,%
UF,28,Sergipe,2019,Branca,25 anos ou mais,12.9,%
UF,28,Sergipe,2019,Branca,40 anos ou mais,18.3,%
UF,28,Sergipe,2019,Branca,60 anos ou mais,31.7,%
UF,28,Sergipe,2019,Preta ou parda,15 anos ou mais,13.2,%
UF,28,Sergipe,2019,Preta ou parda,18 anos ou mais,14.1,%
UF,28,Sergipe,2019,Preta ou parda,25 anos ou mais,16.9,%
UF,28,Sergipe,2019,Preta ou parda,40 anos ou mais,24.9,%
UF,28,Sergipe,2019,Preta ou parda,60 anos ou mais,40.5,%
UF,28,Sergipe,2022,Total,15 anos ou mais,11.7,%
UF,28,Sergipe,2022,Total,18 anos ou mais,12.5,%
UF,28,Sergipe,2022,Total,25 anos ou mais,14.7,%
UF,28,Sergipe,2022,Total,40 anos ou mais,21.7,%
UF,28,Sergipe,2022,Total,60 anos ou mais,35.5,%
UF,28,Sergipe,2022,Branca,15 anos ou mais,9.6,%
UF,28,Sergipe,2022,Branca,18 anos ou mais,10.2,%
UF,28,Sergipe,2022,Branca,25 anos ou mais,11.8,%
UF,28,Sergipe,2022,Branca,40 anos ou mais,17.5,%
UF,28,Sergipe,2022,Branca,60 anos ou mais,30.2,%
UF,28,Sergipe,2022,Preta ou parda,15 anos ou mais,12.5,%
UF,28,Sergipe,2022,Preta ou parda,18 anos ou mais,13.3,%
UF,28,Sergipe,2022,Preta ou parda,25 anos ou mais,15.7,%
UF,28,Sergipe,2022,Preta ou parda,40 anos ou mais,23.3,%
UF,28,Sergipe,2022,Preta ou parda,60 anos ou mais,37.8,%
UF,28,Sergipe,2023,Total,15 anos ou mais,11.2,%
UF,28,Sergipe,2023,Total,18 anos ou mais,12.0,%
UF,28,Sergipe,2023,Total,25 anos ou mais,13.8,%
UF,28,Sergipe,2023,Total,40 anos ou mais,21.1,%
UF,28,Sergipe,2023,Total,60 anos ou mais,32.9,%
UF,28,Sergipe,2023,Branca,15 anos ou mais,11.2,%
UF,28,Sergipe,2023,Branca,18 anos ou mais,11.9,%
UF,28,Sergipe,2023,Branca,25 anos ou mais,13.9,%
UF,28,Sergipe,2023,Branca,40 anos ou mais,19.5,%
UF,28,Sergipe,2023,Branca,60 anos ou mais,28.4,%
UF,28,Sergipe,2023,Preta ou parda,15 anos ou mais,11.3,%
UF,28,Sergipe,2023,Preta ou parda,18 anos ou mais,12.1,%
UF,28,Sergipe,2023,Preta ou parda,25 anos ou mais,13.9,%
UF,28,Sergipe,2023,Preta ou parda,40 anos ou mais,21.7,%
UF,28,Sergipe,2023,Preta ou parda,60 anos ou mais,34.6,%
UF,28,Sergipe,2024,Total,15 anos ou mais,10.8,%
UF,28,Sergipe,2024,Total,18 anos ou mais,11.5,%
UF,28,Sergipe,2024,Total,25 anos ou mais,13.2,%
UF,28,Sergipe,2024,Total,40 anos ou mais,19.5,%
UF,28,Sergipe,2024,Total,60 anos ou mais,31.3,%
UF,28,Sergipe,2024,Branca,15 anos ou mais,8.9,%
UF,28,Sergipe,2024,Branca,18 anos ou mais,9.4,%
UF,28,Sergipe,2024,Branca,25 anos ou mais,11.2,%
UF,28,Sergipe,2024,Branca,40 anos ou mais,15.7,%
